model,metric,step,value
run_a10_b6,error,219,0.208966572773607
run_a10_b6,energy_norm,219,0.5299914419651032
run_a10_b6,error,220,0.20896654241249105
run_a10_b6,energy_norm,220,0.5299914073944092
run_a10_b6,error,221,0.20896656379565737
run_a10_b6,energy_norm,221,0.5299914860725403
run_a10_b6,error,222,0.20896660618946097
run_a10_b6,energy_norm,222,0.5299916553497315
run_a10_b6,error,223,0.20896656845227024
run_a10_b6,energy_norm,223,0.5299910044670105
run_a10_b6,error,224,0.20896659464106104
run_a10_b6,energy_norm,224,0.52999152302742
run_a10_b6,error,225,0.2089665251271441
run_a10_b6,energy_norm,225,0.5299912011623382
run_a10_b6,error,226,0.20896655131593486
run_a10_b6,energy_norm,226,0.52999152302742
run_a10_b6,error,227,0.20896655351385615
run_a10_b6,energy_norm,227,0.5299915552139283
run_a10_b6,error,228,0.2089665526942923
run_a10_b6,energy_norm,228,0.5299913024902344
run_a10_b6,error,229,0.2089665443868949
run_a10_b6,energy_norm,229,0.5299914705753327
run_a10_b6,error,230,0.20896659322545072
run_a10_b6,energy_norm,230,0.5299915933609008
run_a10_b6,error,231,0.20896664880678198
run_a10_b6,energy_norm,231,0.529991534948349
run_a10_b6,error,232,0.20896655362561486
run_a10_b6,energy_norm,232,0.5299908781051635
run_a10_b6,error,233,0.208966540512593
run_a10_b6,energy_norm,233,0.5299914336204529
run_a10_b6,error,234,0.2089665667013838
run_a10_b6,energy_norm,234,0.52999152302742
run_a10_b6,error,235,0.2089665702404096
run_a10_b6,energy_norm,235,0.5299914526939392
run_a10_b6,error,236,0.20896651693150542
run_a10_b6,energy_norm,236,0.5299913334846497
run_a10_b6,error,237,0.20896654822394392
run_a10_b6,energy_norm,237,0.5299915635585785
run_a10_b6,error,238,0.20896663800344012
run_a10_b6,energy_norm,238,0.5299915838241577
run_a10_b6,error,239,0.20896659490183137
run_a10_b6,energy_norm,239,0.5299914145469665
run_a10_b6,error,240,0.2089666005270197
run_a10_b6,energy_norm,240,0.5299912405014038
run_a10_b6,error,241,0.20896656625434898
run_a10_b6,energy_norm,241,0.5299911439418793
run_a10_b6,error,242,0.20896650754377386
run_a10_b6,energy_norm,242,0.5299912893772125
run_a10_b6,error,243,0.20896650463804745
run_a10_b6,energy_norm,243,0.5299915146827697
run_a10_b6,error,244,0.20896658182606243
run_a10_b6,energy_norm,244,0.5299917113780975
run_a10_b6,error,245,0.20896660875991127
run_a10_b6,energy_norm,245,0.5299914133548737
run_a10_b6,error,246,0.20896660179361842
run_a10_b6,energy_norm,246,0.5299913680553436
run_a10_b6,error,247,0.20896658808455013
run_a10_b6,energy_norm,247,0.5299914264678955
run_a10_b6,error,248,0.208966580075176
run_a10_b6,energy_norm,248,0.5299914741516113
run_a10_b6,error,249,0.20896658495530626
run_a10_b6,energy_norm,249,0.5299913501739502
run_a10_b6,error,250,0.20896652490362666
run_a10_b6,energy_norm,250,0.5299913918972016
run_a10_b6,error,251,0.20896656021937868
run_a10_b6,energy_norm,251,0.5299912559986114
run_a10_b6,error,252,0.20896662224546214
run_a10_b6,energy_norm,252,0.5299914729595184
run_a10_b6,error,253,0.2089665554510071
run_a10_b6,energy_norm,253,0.5299914503097534
run_a10_b6,error,254,0.20896654848471424
run_a10_b6,energy_norm,254,0.5299913680553436
run_a10_b6,error,255,0.2089665692718341
run_a10_b6,energy_norm,255,0.5299914789199829
run_a10_b6,error,256,0.20896655586078905
run_a10_b6,energy_norm,256,0.5299914300441741
run_a10_b6,error,257,0.20896656450346252
run_a10_b6,energy_norm,257,0.5299914932250976
run_a10_b6,error,258,0.20896655753716967
run_a10_b6,energy_norm,258,0.5299913680553436
run_a10_b6,error,259,0.208966636513324
run_a10_b6,energy_norm,259,0.5299914956092835
run_a10_b6,error,260,0.208966544349642
run_a10_b6,energy_norm,260,0.5299911308288574
run_a10_b6,error,261,0.20896653604224466
run_a10_b6,energy_norm,261,0.5299914705753327
run_a10_b6,error,262,0.20896658488080047
run_a10_b6,energy_norm,262,0.5299915933609008
run_a10_b6,error,263,0.20896652047053121
run_a10_b6,energy_norm,263,0.5299912416934967
run_a10_b6,error,264,0.20896657035216828
run_a10_b6,energy_norm,264,0.5299914872646332
run_a10_b6,error,265,0.20896655124142907
run_a10_b6,energy_norm,265,0.5299913823604584
run_a10_b6,error,266,0.20896662001028798
run_a10_b6,energy_norm,266,0.5299914145469665
run_a10_b6,error,267,0.208966547814162
run_a10_b6,energy_norm,267,0.5299914062023163
run_a10_b6,error,268,0.2089666141988351
run_a10_b6,energy_norm,268,0.5299916231632232
run_a10_b6,error,269,0.20896661337927125
run_a10_b6,energy_norm,269,0.5299913024902344
run_a10_b6,error,270,0.20896656681314252
run_a10_b6,energy_norm,270,0.5299912750720978
run_a10_b6,error,271,0.20896655206099293
run_a10_b6,energy_norm,271,0.5299915325641632
run_a10_b6,error,272,0.20896661844566605
run_a10_b6,energy_norm,272,0.5299916231632232
run_a10_b6,error,273,0.20896662977054856
run_a10_b6,energy_norm,273,0.5299912881851196
run_a10_b6,error,274,0.20896652620747827
run_a10_b6,energy_norm,274,0.5299910354614258
run_a10_b6,error,275,0.20896659229412815
run_a10_b6,energy_norm,275,0.5299916195869446
run_a10_b6,error,276,0.208966538985224
run_a10_b6,energy_norm,276,0.5299913334846497
run_a10_b6,error,277,0.20896660477385065
run_a10_b6,energy_norm,277,0.5299916160106659
run_a10_b6,error,278,0.20896652985826275
run_a10_b6,energy_norm,278,0.5299911570549011
run_a10_b6,error,279,0.20896654990032457
run_a10_b6,energy_norm,279,0.5299915885925293
run_a10_b6,error,280,0.20896665048316262
run_a10_b6,energy_norm,280,0.529991672039032
run_a10_b6,error,281,0.2089665803731992
run_a10_b6,energy_norm,281,0.5299911940097809
run_a10_b6,error,282,0.20896658014968178
run_a10_b6,energy_norm,282,0.5299913096427917
run_a10_b6,error,283,0.20896649368569395
run_a10_b6,energy_norm,283,0.5299911785125733
run_a10_b6,error,284,0.208966571618767
run_a10_b6,energy_norm,284,0.5299916017055512
run_a10_b6,error,285,0.20896654740438006
run_a10_b6,energy_norm,285,0.5299913418293
run_a10_b6,error,286,0.20896653775587817
run_a10_b6,energy_norm,286,0.5299915730953216
run_a10_b6,error,287,0.20896662887647888
run_a10_b6,energy_norm,287,0.5299914813041687
run_a10_b6,error,288,0.20896656986788056
run_a10_b6,energy_norm,288,0.5299912858009338
run_a10_b6,error,289,0.208966577765496
run_a10_b6,energy_norm,289,0.529991602897644
run_a10_b6,error,290,0.2089665640564277
run_a10_b6,energy_norm,290,0.5299914264678955
run_a10_b6,error,291,0.20896651957646153
run_a10_b6,energy_norm,291,0.5299910628795623
run_a10_b6,error,292,0.20896656360939286
run_a10_b6,energy_norm,292,0.5299915564060211
run_a10_b6,error,293,0.20896651749029896
run_a10_b6,energy_norm,293,0.5299911618232727
run_a10_b6,error,294,0.20896656092718385
run_a10_b6,energy_norm,294,0.5299915492534637
run_a10_b6,error,295,0.20896657392844697
run_a10_b6,energy_norm,295,0.5299916434288025
run_a10_b6,error,296,0.20896658450827144
run_a10_b6,energy_norm,296,0.529991397857666
run_a10_b6,error,297,0.20896655969783803
run_a10_b6,energy_norm,297,0.5299913346767425
run_a10_b6,error,298,0.20896657374218247
run_a10_b6,energy_norm,298,0.5299915373325348
run_a10_b6,error,299,0.20896660607770226
run_a10_b6,energy_norm,299,0.5299914574623108
run_a8_b6,error,0,1.8881951295338555
run_a8_b6,energy_norm,0,0.4089445540681481
run_a8_b6,error,1,1.7685759789527995
run_a8_b6,energy_norm,1,0.39907350528985264
run_a8_b6,error,2,1.6526689159397991
run_a8_b6,energy_norm,2,0.3877774442359805
run_a8_b6,error,3,1.5412641062001908
run_a8_b6,energy_norm,3,0.3748695196211338
run_a8_b6,error,4,1.435117952941146
run_a8_b6,energy_norm,4,0.3603241232410073
run_a8_b6,error,5,1.3325858597409477
run_a8_b6,energy_norm,5,0.3444572974741459
run_a8_b6,error,6,1.2345871192784394
run_a8_b6,energy_norm,6,0.3277715127542615
run_a8_b6,error,7,1.1414118455442115
run_a8_b6,energy_norm,7,0.31097157757729293
run_a8_b6,error,8,1.0520187296166392
run_a8_b6,energy_norm,8,0.2945285240933299
run_a8_b6,error,9,0.9666060738338933
run_a8_b6,energy_norm,9,0.27845821803435683
run_a8_b6,error,10,0.8869529662561902
run_a8_b6,energy_norm,10,0.2627432777173817
run_a8_b6,error,11,0.814685529452191
run_a8_b6,energy_norm,11,0.24751410642638802
run_a8_b6,error,12,0.7500121218237754
run_a8_b6,energy_norm,12,0.23291079984977842
run_a8_b6,error,13,0.6920464572990801
run_a8_b6,energy_norm,13,0.21948424315080048
run_a8_b6,error,14,0.6402240664435572
run_a8_b6,energy_norm,14,0.2068522172793746
run_a8_b6,error,15,0.5939285239504049
run_a8_b6,energy_norm,15,0.19510645184665917
run_a8_b6,error,16,0.5532216068864318
run_a8_b6,energy_norm,16,0.18408870665356517
run_a8_b6,error,17,0.5171830076157176
run_a8_b6,energy_norm,17,0.17366043101996184
run_a8_b6,error,18,0.48522218699007236
run_a8_b6,energy_norm,18,0.1638986863940954
run_a8_b6,error,19,0.45671304723560746
run_a8_b6,energy_norm,19,0.15475375479087233
run_a8_b6,error,20,0.43079085053774213
run_a8_b6,energy_norm,20,0.14605740452185273
run_a8_b6,error,21,0.4074741594413357
run_a8_b6,energy_norm,21,0.13762530118227004
run_a8_b6,error,22,0.3865864465969211
run_a8_b6,energy_norm,22,0.12954914206638932
run_a8_b6,error,23,0.368094096486355
run_a8_b6,energy_norm,23,0.12204931810498237
run_a8_b6,error,24,0.35199924612989714
run_a8_b6,energy_norm,24,0.11507202407345175
run_a8_b6,error,25,0.3376050223595376
run_a8_b6,energy_norm,25,0.1087999627366662
run_a8_b6,error,26,0.32442335732853095
run_a8_b6,energy_norm,26,0.10314026782289147
run_a8_b6,error,27,0.3122299665770406
run_a8_b6,energy_norm,27,0.09799361741170287
run_a8_b6,error,28,0.30094279386785777
run_a8_b6,energy_norm,28,0.09333243373781443
run_a8_b6,error,29,0.2904566867077533
run_a8_b6,energy_norm,29,0.08913148779422045
run_a8_b6,error,30,0.2806275440316303
run_a8_b6,energy_norm,30,0.08535341773182153
run_a8_b6,error,31,0.2714412352060824
run_a8_b6,energy_norm,31,0.08195461947470903
run_a8_b6,error,32,0.2628911531425183
run_a8_b6,energy_norm,32,0.07889095542952418
run_a8_b6,error,33,0.254942201432447
run_a8_b6,energy_norm,33,0.07612204814329743
run_a8_b6,error,34,0.24750886962684962
run_a8_b6,energy_norm,34,0.07361233731731773
run_a8_b6,error,35,0.24055119245209805
run_a8_b6,energy_norm,35,0.07133094174787402
run_a8_b6,error,36,0.23400130802041896
run_a8_b6,energy_norm,36,0.06925138607621192
run_a8_b6,error,37,0.22788948248960725
run_a8_b6,energy_norm,37,0.06735078116878868
run_a8_b6,error,38,0.22219192959705855
run_a8_b6,energy_norm,38,0.06560922309756279
run_a8_b6,error,39,0.21695351767367493
run_a8_b6,energy_norm,39,0.0640097900852561
run_a8_b6,error,40,0.21217425716664795
run_a8_b6,energy_norm,40,0.06253753969445824
run_a8_b6,error,41,0.20768847611108984
run_a8_b6,energy_norm,41,0.061179389022290705
run_a8_b6,error,42,0.20342938489355336
run_a8_b6,energy_norm,42,0.05992424642667174
run_a8_b6,error,43,0.19939289321414935
run_a8_b6,energy_norm,43,0.058761866688728334
run_a8_b6,error,44,0.19562123546196264
run_a8_b6,energy_norm,44,0.05768366416916251
run_a8_b6,error,45,0.1920750111973577
run_a8_b6,energy_norm,45,0.05668192079290748
run_a8_b6,error,46,0.18870827862929881
run_a8_b6,energy_norm,46,0.05574978908523917
run_a8_b6,error,47,0.18553187702757523
run_a8_b6,energy_norm,47,0.05488104976713657
run_a8_b6,error,48,0.1825104397265076
run_a8_b6,energy_norm,48,0.05407041734084487
run_a8_b6,error,49,0.17960492400776812
run_a8_b6,energy_norm,49,0.05331289004534483
run_a8_b6,error,50,0.1768091824555139
run_a8_b6,energy_norm,50,0.05260426975786686
run_a8_b6,error,51,0.17411747320413806
run_a8_b6,energy_norm,51,0.05194055857136846
run_a8_b6,error,52,0.17153795453405318
run_a8_b6,energy_norm,52,0.051318332757800816
run_a8_b6,error,53,0.1690739959586629
run_a8_b6,energy_norm,53,0.05073431272059679
run_a8_b6,error,54,0.16670905939676442
run_a8_b6,energy_norm,54,0.0501857247389853
run_a8_b6,error,55,0.1644506964485684
run_a8_b6,energy_norm,55,0.049669844806194303
run_a8_b6,error,56,0.16227854055887148
run_a8_b6,energy_norm,56,0.04918441506102681
run_a8_b6,error,57,0.16018682783538535
run_a8_b6,energy_norm,57,0.04872718686237931
run_a8_b6,error,58,0.15816989759466904
run_a8_b6,energy_norm,58,0.048296328149735925
run_a8_b6,error,59,0.15623996512335378
run_a8_b6,energy_norm,59,0.047889809254556895
run_a8_b6,error,60,0.15440171230059616
run_a8_b6,energy_norm,60,0.04750618137419224
run_a8_b6,error,61,0.15267176950006725
run_a8_b6,energy_norm,61,0.04714383205398917
run_a8_b6,error,62,0.15100529555286438
run_a8_b6,energy_norm,62,0.04680143950507045
run_a8_b6,error,63,0.1494069324931871
run_a8_b6,energy_norm,63,0.04647763106971979
run_a8_b6,error,64,0.14787102584998263
run_a8_b6,energy_norm,64,0.0461712770909071
run_a8_b6,error,65,0.14638621058120532
run_a8_b6,energy_norm,65,0.04588124649599194
run_a8_b6,error,66,0.1449457334090597
run_a8_b6,energy_norm,66,0.04560656180605292
run_a8_b6,error,67,0.14354809307997254
run_a8_b6,energy_norm,67,0.0453462334908545
run_a8_b6,error,68,0.14219184241878008
run_a8_b6,energy_norm,68,0.04509955532848835
run_a8_b6,error,69,0.1408814116285971
run_a8_b6,energy_norm,69,0.044865493290126325
run_a8_b6,error,70,0.13961187191636737
run_a8_b6,energy_norm,70,0.044643389359116555
run_a8_b6,error,71,0.13838275058212768
run_a8_b6,energy_norm,71,0.04443254441022873
run_a8_b6,error,72,0.1371935526050542
run_a8_b6,energy_norm,72,0.044232339151203635
run_a8_b6,error,73,0.13603918749973257
run_a8_b6,energy_norm,73,0.04404216844588518
run_a8_b6,error,74,0.1349186022837561
run_a8_b6,energy_norm,74,0.04386138293892145
run_a8_b6,error,75,0.13384206723910308
run_a8_b6,energy_norm,75,0.04368951309472322
run_a8_b6,error,76,0.1328068057903975
run_a8_b6,energy_norm,76,0.04352607026696205
run_a8_b6,error,77,0.13180364098377179
run_a8_b6,energy_norm,77,0.043370596617460254
run_a8_b6,error,78,0.13083485390735444
run_a8_b6,energy_norm,78,0.043222561851143836
run_a8_b6,error,79,0.1298945020940213
run_a8_b6,energy_norm,79,0.043081615194678305
run_a8_b6,error,80,0.12898663017562823
run_a8_b6,energy_norm,80,0.042947453372180464
run_a8_b6,error,81,0.1281140086682394
run_a8_b6,energy_norm,81,0.04281962376087904
run_a8_b6,error,82,0.12728515424652267
run_a8_b6,energy_norm,82,0.04269780203700066
run_a8_b6,error,83,0.12648831867689547
run_a8_b6,energy_norm,83,0.042581695429980755
run_a8_b6,error,84,0.1257286621175542
run_a8_b6,energy_norm,84,0.04247093580663204
run_a8_b6,error,85,0.12499890034136708
run_a8_b6,energy_norm,85,0.04236534044146538
run_a8_b6,error,86,0.12429271512890235
run_a8_b6,energy_norm,86,0.042264603897929194
run_a8_b6,error,87,0.12362399296990499
run_a8_b6,energy_norm,87,0.04216840568929911
run_a8_b6,error,88,0.12299300728480088
run_a8_b6,energy_norm,88,0.042076643668115137
run_a8_b6,error,89,0.12240805565797014
run_a8_b6,energy_norm,89,0.0419889422878623
run_a8_b6,error,90,0.12186343566300988
run_a8_b6,energy_norm,90,0.041905240416526796
run_a8_b6,error,91,0.12134536430028188
run_a8_b6,energy_norm,91,0.041825265660881995
run_a8_b6,error,92,0.12084510822801771
run_a8_b6,energy_norm,92,0.04174878671765327
run_a8_b6,error,93,0.12036955614964864
run_a8_b6,energy_norm,93,0.04167573343962431
run_a8_b6,error,94,0.11991944057947887
run_a8_b6,energy_norm,94,0.04160584770143032
run_a8_b6,error,95,0.11949060210702736
run_a8_b6,energy_norm,95,0.04153903130441904
run_a8_b6,error,96,0.11907996011693324
run_a8_b6,energy_norm,96,0.04147508598864078
run_a8_b6,error,97,0.11868978010279346
run_a8_b6,energy_norm,97,0.04141393098980188
run_a8_b6,error,98,0.1183154439066838
run_a8_b6,energy_norm,98,0.04135536201298237
run_a8_b6,error,99,0.11795341299635577
run_a8_b6,energy_norm,99,0.04129929464310408
run_a8_b6,error,100,0.11760329662378165
run_a8_b6,energy_norm,100,0.041245609112083914
run_a8_b6,error,101,0.11726473829264972
run_a8_b6,energy_norm,101,0.04119414813816547
run_a8_b6,error,102,0.11693737040062654
run_a8_b6,energy_norm,102,0.0411449221894145
run_a8_b6,error,103,0.11662084654926541
run_a8_b6,energy_norm,103,0.04109771102666855
run_a8_b6,error,104,0.11631483306897092
run_a8_b6,energy_norm,104,0.041052448004484175
run_a8_b6,error,105,0.11601900351488251
run_a8_b6,energy_norm,105,0.041009008958935736
run_a8_b6,error,106,0.11573302899276125
run_a8_b6,energy_norm,106,0.0409673660248518
run_a8_b6,error,107,0.1154565963244367
run_a8_b6,energy_norm,107,0.04092741783708334
run_a8_b6,error,108,0.11518939821536872
run_a8_b6,energy_norm,108,0.040889117270708084
run_a8_b6,error,109,0.11493114925942603
run_a8_b6,energy_norm,109,0.04085231080651283
run_a8_b6,error,110,0.11468155277216095
run_a8_b6,energy_norm,110,0.04081700176000595
run_a8_b6,error,111,0.11444034674925017
run_a8_b6,energy_norm,111,0.040783072039484974
run_a8_b6,error,112,0.11420724727002192
run_a8_b6,energy_norm,112,0.04075051534920931
run_a8_b6,error,113,0.1139819903161678
run_a8_b6,energy_norm,113,0.040719213448464874
run_a8_b6,error,114,0.11376432033510167
run_a8_b6,energy_norm,114,0.04068915437906981
run_a8_b6,error,115,0.11355400182095575
run_a8_b6,energy_norm,115,0.040660252794623375
run_a8_b6,error,116,0.11335077997085857
run_a8_b6,energy_norm,116,0.040632480792701244
run_a8_b6,error,117,0.11315443354680423
run_a8_b6,energy_norm,117,0.04060573805123568
run_a8_b6,error,118,0.11296471516856212
run_a8_b6,energy_norm,118,0.0405800960958004
run_a8_b6,error,119,0.11278142610819299
run_a8_b6,energy_norm,119,0.04055535178631544
run_a8_b6,error,120,0.11260434559800882
run_a8_b6,energy_norm,120,0.04053160864859819
run_a8_b6,error,121,0.11243326863062787
run_a8_b6,energy_norm,121,0.04050871975719929
run_a8_b6,error,122,0.1122679878750186
run_a8_b6,energy_norm,122,0.04048665717244148
run_a8_b6,error,123,0.11210831416326794
run_a8_b6,energy_norm,123,0.04046546839177609
run_a8_b6,error,124,0.11195405969883535
run_a8_b6,energy_norm,124,0.040445041991770264
run_a8_b6,error,125,0.1118050377911258
run_a8_b6,energy_norm,125,0.04042536176741123
run_a8_b6,error,126,0.1116610645272139
run_a8_b6,energy_norm,126,0.04040641982108355
run_a8_b6,error,127,0.11152198793621021
run_a8_b6,energy_norm,127,0.04038815226405859
run_a8_b6,error,128,0.1113876352018978
run_a8_b6,energy_norm,128,0.0403705757856369
run_a8_b6,error,129,0.11125782886076006
run_a8_b6,energy_norm,129,0.040353615172207355
run_a8_b6,error,130,0.11113244458821821
run_a8_b6,energy_norm,130,0.0403372373431921
run_a8_b6,error,131,0.11101131509545478
run_a8_b6,energy_norm,131,0.040321486331522466
run_a8_b6,error,132,0.11089429951760206
run_a8_b6,energy_norm,132,0.040306275561451915
run_a8_b6,error,133,0.11078125244726646
run_a8_b6,energy_norm,133,0.04029161881655455
run_a8_b6,error,134,0.11067203517093542
run_a8_b6,energy_norm,134,0.04027744572609663
run_a8_b6,error,135,0.11056652721039238
run_a8_b6,energy_norm,135,0.040263785235583785
run_a8_b6,error,136,0.11046458773569423
run_a8_b6,energy_norm,136,0.04025060743093491
run_a8_b6,error,137,0.11036610341419685
run_a8_b6,energy_norm,137,0.04023791398853063
run_a8_b6,error,138,0.11027094539509374
run_a8_b6,energy_norm,138,0.04022564064711332
run_a8_b6,error,139,0.11017902113053235
run_a8_b6,energy_norm,139,0.04021376322954893
run_a8_b6,error,140,0.11009019513636115
run_a8_b6,energy_norm,140,0.04020231317728758
run_a8_b6,error,141,0.11000437719070572
run_a8_b6,energy_norm,141,0.04019123826175928
run_a8_b6,error,142,0.10992144993760843
run_a8_b6,energy_norm,142,0.040180584341287615
run_a8_b6,error,143,0.10984131319702822
run_a8_b6,energy_norm,143,0.04017024643719196
run_a8_b6,error,144,0.10976389514769647
run_a8_b6,energy_norm,144,0.040160252898931506
run_a8_b6,error,145,0.10968907804715666
run_a8_b6,energy_norm,145,0.04015063446015119
run_a8_b6,error,146,0.10961676449536566
run_a8_b6,energy_norm,146,0.04014134433120489
run_a8_b6,error,147,0.10954689454774591
run_a8_b6,energy_norm,147,0.04013233423233032
run_a8_b6,error,148,0.10947936867851052
run_a8_b6,energy_norm,148,0.040123633891344074
run_a8_b6,error,149,0.10941409830491278
run_a8_b6,energy_norm,149,0.0401152079179883
run_a8_b6,error,150,0.10935102764073047
run_a8_b6,energy_norm,150,0.04010703880339861
run_a8_b6,error,151,0.10929006106474656
run_a8_b6,energy_norm,151,0.04009921092540026
run_a8_b6,error,152,0.10923113404561985
run_a8_b6,energy_norm,152,0.04009155347943306
run_a8_b6,error,153,0.1091741849321242
run_a8_b6,energy_norm,153,0.04008420385420322
run_a8_b6,error,154,0.10911913400304724
run_a8_b6,energy_norm,154,0.04007706414908171
run_a8_b6,error,155,0.10906591742088306
run_a8_b6,energy_norm,155,0.04007018852978945
run_a8_b6,error,156,0.10901446185329217
run_a8_b6,energy_norm,156,0.040063518062233926
run_a8_b6,error,157,0.10896471583306078
run_a8_b6,energy_norm,157,0.040057080313563344
run_a8_b6,error,158,0.10891662579051438
run_a8_b6,energy_norm,158,0.040050795711576936
run_a8_b6,error,159,0.10887012671002406
run_a8_b6,energy_norm,159,0.040044787004590035
run_a8_b6,error,160,0.1088251698275398
run_a8_b6,energy_norm,160,0.04003889732062817
run_a8_b6,error,161,0.10878170934760231
run_a8_b6,energy_norm,161,0.04003323223441839
run_a8_b6,error,162,0.1087396815398078
run_a8_b6,energy_norm,162,0.04002775132656097
run_a8_b6,error,163,0.10869904077633503
run_a8_b6,energy_norm,163,0.04002243157476187
run_a8_b6,error,164,0.1086597279833931
run_a8_b6,energy_norm,164,0.040017319805920125
run_a8_b6,error,165,0.10862171705601024
run_a8_b6,energy_norm,165,0.04001232638955116
run_a8_b6,error,166,0.10858496205437217
run_a8_b6,energy_norm,166,0.04000749915838241
run_a8_b6,error,167,0.10854940036799046
run_a8_b6,energy_norm,167,0.0400028483197093
run_a8_b6,error,168,0.10851501090008053
run_a8_b6,energy_norm,168,0.039998285621404644
run_a8_b6,error,169,0.1084817443231422
run_a8_b6,energy_norm,169,0.03999392610043287
run_a8_b6,error,170,0.10844956611537594
run_a8_b6,energy_norm,170,0.039989678971469406
run_a8_b6,error,171,0.10841844047674197
run_a8_b6,energy_norm,171,0.039985567927360535
run_a8_b6,error,172,0.10838832234286923
run_a8_b6,energy_norm,172,0.039981577806174756
run_a8_b6,error,173,0.10835918974385816
run_a8_b6,energy_norm,173,0.039977712444961074
run_a8_b6,error,174,0.10833100645126063
run_a8_b6,energy_norm,174,0.03997398186475039
run_a8_b6,error,175,0.1083037307837348
run_a8_b6,energy_norm,175,0.03997035540640354
run_a8_b6,error,176,0.10827734165148098
run_a8_b6,energy_norm,176,0.03996684830635786
run_a8_b6,error,177,0.10825180874460597
run_a8_b6,energy_norm,177,0.03996341448277235
run_a8_b6,error,178,0.10822711101056295
run_a8_b6,energy_norm,178,0.03996008548885584
run_a8_b6,error,179,0.10820320787162739
run_a8_b6,energy_norm,179,0.03995688427239656
run_a8_b6,error,180,0.10818007012385163
run_a8_b6,energy_norm,180,0.03995381325483322
run_a8_b6,error,181,0.1081576812828261
run_a8_b6,energy_norm,181,0.03995081461966038
run_a8_b6,error,182,0.10813601415625992
run_a8_b6,energy_norm,182,0.039947925321757796
run_a8_b6,error,183,0.10811504228993538
run_a8_b6,energy_norm,183,0.03994504198431969
run_a8_b6,error,184,0.108094734156255
run_a8_b6,energy_norm,184,0.0399423411116004
run_a8_b6,error,185,0.1080750851940665
run_a8_b6,energy_norm,185,0.03993966490030289
run_a8_b6,error,186,0.10805606368485127
run_a8_b6,energy_norm,186,0.03993709154427052
run_a8_b6,error,187,0.10803765093230862
run_a8_b6,energy_norm,187,0.03993459284305573
run_a8_b6,error,188,0.10801981201184202
run_a8_b6,energy_norm,188,0.039932193234562874
run_a8_b6,error,189,0.10800255287925932
run_a8_b6,energy_norm,189,0.03992985527962446
run_a8_b6,error,190,0.10798584515250507
run_a8_b6,energy_norm,190,0.03992757093161345
run_a8_b6,error,191,0.1079696711574051
run_a8_b6,energy_norm,191,0.039925332702696326
run_a8_b6,error,192,0.10795401331291753
run_a8_b6,energy_norm,192,0.03992321401834488
run_a8_b6,error,193,0.10793884974460337
run_a8_b6,energy_norm,193,0.03992111410945654
run_a8_b6,error,194,0.10792416503208908
run_a8_b6,energy_norm,194,0.03991913363337517
run_a8_b6,error,195,0.10790993724272806
run_a8_b6,energy_norm,195,0.039917181394994256
run_a8_b6,error,196,0.1078961618619341
run_a8_b6,energy_norm,196,0.03991527363657951
run_a8_b6,error,197,0.10788282013054225
run_a8_b6,energy_norm,197,0.039913430251181124
run_a8_b6,error,198,0.1078699096923064
run_a8_b6,energy_norm,198,0.03991164069622755
run_a8_b6,error,199,0.10785739546663348
run_a8_b6,energy_norm,199,0.03990995272994041
run_a8_b6,error,200,0.10784527749776128
run_a8_b6,energy_norm,200,0.03990823656320572
run_a8_b6,error,201,0.10783354052364114
run_a8_b6,energy_norm,201,0.03990660972893238
run_a8_b6,error,202,0.10782217465595562
run_a8_b6,energy_norm,202,0.0399050797149539
run_a8_b6,error,203,0.10781115396668423
run_a8_b6,energy_norm,203,0.03990353863686323
run_a8_b6,error,204,0.10780048545471611
run_a8_b6,energy_norm,204,0.03990203808993101
run_a8_b6,error,205,0.10779015075902673
run_a8_b6,energy_norm,205,0.039900593757629395
run_a8_b6,error,206,0.10778014935341883
run_a8_b6,energy_norm,206,0.039899188689887524
run_a8_b6,error,207,0.10777045856484431
run_a8_b6,energy_norm,207,0.03989784013479948
run_a8_b6,error,208,0.10776106756900657
run_a8_b6,energy_norm,208,0.039896527379751204
run_a8_b6,error,209,0.10775195457761395
run_a8_b6,energy_norm,209,0.039895292073488235
run_a8_b6,error,210,0.10774313118097592
run_a8_b6,energy_norm,210,0.039894051738083365
run_a8_b6,error,211,0.10773458750707317
run_a8_b6,energy_norm,211,0.039892827197909354
run_a8_b6,error,212,0.10772630739745903
run_a8_b6,energy_norm,212,0.039891671799123285
run_a8_b6,error,213,0.10771828978809747
run_a8_b6,energy_norm,213,0.03989053070545197
run_a8_b6,error,214,0.10771051592680844
run_a8_b6,energy_norm,214,0.03988944463431835
run_a8_b6,error,215,0.10770299196963418
run_a8_b6,energy_norm,215,0.039888351522386074
run_a8_b6,error,216,0.10769568937619436
run_a8_b6,energy_norm,216,0.039887339361011985
run_a8_b6,error,217,0.10768861247481067
run_a8_b6,energy_norm,217,0.039886368215084074
run_a8_b6,error,218,0.1076817594982985
run_a8_b6,energy_norm,218,0.03988535325974226
run_a8_b6,error,219,0.10767511960140648
run_a8_b6,energy_norm,219,0.039884405434131624
run_a8_b6,error,220,0.10766868045575205
run_a8_b6,energy_norm,220,0.03988353319466114
run_a8_b6,error,221,0.10766244031510536
run_a8_b6,energy_norm,221,0.03988262515515089
run_a8_b6,error,222,0.10765639225042645
run_a8_b6,energy_norm,222,0.039881759211421015
run_a8_b6,error,223,0.10765053104165229
